id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-57,eng,mc1,mc1,0,0,True,0.48771584033966064,1.2237365245819092,0.23355236649513245,4,elementary_mathematics,
eng-eng-58,eng,mc1,mc1,1,3,False,0.4758363366127014,1.2659779787063599,0.2803642153739929,4,elementary_mathematics,
eng-eng-59,eng,mc1,mc1,1,1,True,0.6416285037994385,0.9477331638336182,0.3936285376548767,4,elementary_mathematics,
eng-eng-60,eng,mc1,mc1,3,3,True,0.5569228529930115,1.1633902788162231,0.37013810873031616,4,elementary_mathematics,
eng-eng-61,eng,mc1,mc1,1,1,True,0.7708680629730225,0.7831737995147705,0.6677739024162292,4,elementary_mathematics,
eng-eng-62,eng,mc1,mc1,2,2,True,0.8137233257293701,0.6572292447090149,0.7183271050453186,4,elementary_mathematics,
eng-eng-63,eng,mc1,mc1,0,2,False,0.3184678554534912,1.3728070259094238,0.07898622751235962,4,elementary_mathematics,
eng-eng-64,eng,mc1,mc1,3,3,True,0.35254305601119995,1.331372857093811,0.04406559467315674,4,elementary_mathematics,
eng-eng-65,eng,mc1,mc1,2,2,True,0.7214082479476929,0.8753452301025391,0.5742241144180298,4,elementary_mathematics,
eng-eng-66,eng,mc1,mc1,2,3,False,0.3494777977466583,1.2363821268081665,0.02650386095046997,4,elementary_mathematics,
eng-eng-67,eng,mc1,mc1,1,0,False,0.4481983780860901,1.2247215509414673,0.12928542494773865,4,elementary_mathematics,
eng-eng-68,eng,mc1,mc1,2,2,True,0.33915409445762634,1.2548025846481323,0.029203593730926514,4,elementary_mathematics,
eng-eng-69,eng,mc1,mc1,3,3,True,0.3544234335422516,1.3289309740066528,0.04927760362625122,4,elementary_mathematics,
eng-eng-70,eng,mc1,mc1,0,2,False,0.2802630364894867,1.3732191324234009,0.004843384027481079,4,elementary_mathematics,
eng-eng-71,eng,mc1,mc1,0,0,True,0.39069902896881104,1.2870560884475708,0.090634286403656,4,elementary_mathematics,
eng-eng-72,eng,mc1,mc1,3,1,False,0.9380781054496765,0.29648250341415405,0.9071734547615051,4,elementary_mathematics,
eng-eng-73,eng,mc1,mc1,2,2,True,0.31750449538230896,1.370282530784607,0.06590783596038818,4,elementary_mathematics,
eng-eng-74,eng,mc1,mc1,3,1,False,0.32496941089630127,1.354465126991272,0.028591424226760864,4,elementary_mathematics,
eng-eng-75,eng,mc1,mc1,2,3,False,0.41345497965812683,1.2489864826202393,0.14910516142845154,4,elementary_mathematics,
eng-eng-76,eng,mc1,mc1,0,0,True,0.6136966943740845,1.0863579511642456,0.461588978767395,4,elementary_mathematics,
eng-eng-77,eng,mc1,mc1,0,3,False,0.4026549756526947,1.2155011892318726,0.10841020941734314,4,elementary_mathematics,
eng-eng-78,eng,mc1,mc1,1,3,False,0.42845892906188965,1.285949468612671,0.16219118237495422,4,elementary_mathematics,
eng-eng-79,eng,mc1,mc1,0,0,True,0.4208683371543884,1.299745798110962,0.1908828467130661,4,elementary_mathematics,
eng-eng-80,eng,mc1,mc1,1,1,True,0.39712026715278625,1.2850695848464966,0.07802516222000122,4,elementary_mathematics,
eng-eng-81,eng,mc1,mc1,0,0,True,0.37843310832977295,1.312415599822998,0.09197112917900085,4,elementary_mathematics,
eng-eng-82,eng,mc1,mc1,3,3,True,0.7580423355102539,0.8135569095611572,0.6565554738044739,4,elementary_mathematics,
eng-eng-83,eng,mc1,mc1,0,2,False,0.3176378309726715,1.3545942306518555,0.03282099962234497,4,elementary_mathematics,
eng-eng-84,eng,mc1,mc1,3,1,False,0.35037094354629517,1.2904136180877686,0.04810783267021179,4,elementary_mathematics,
eng-eng-85,eng,mc1,mc1,3,3,True,0.6424813866615295,0.8908716440200806,0.3632601201534271,4,elementary_mathematics,
eng-eng-86,eng,mc1,mc1,0,0,True,0.6939821243286133,0.943087100982666,0.569767951965332,4,elementary_mathematics,
eng-eng-87,eng,mc1,mc1,2,2,True,0.508662760257721,1.2137631177902222,0.3023679256439209,4,elementary_mathematics,
eng-eng-88,eng,mc1,mc1,1,1,True,0.3057326376438141,1.3669936656951904,0.014296382665634155,4,elementary_mathematics,
eng-eng-89,eng,mc1,mc1,1,1,True,0.464139461517334,1.273640513420105,0.25426316261291504,4,elementary_mathematics,
eng-eng-90,eng,mc1,mc1,2,2,True,0.47912195324897766,1.0061380863189697,0.056605756282806396,4,elementary_mathematics,
eng-eng-91,eng,mc1,mc1,0,0,True,0.4189685583114624,1.3106719255447388,0.18321292102336884,4,elementary_mathematics,
eng-eng-92,eng,mc1,mc1,1,1,True,0.6462287902832031,1.0336936712265015,0.5007776618003845,4,elementary_mathematics,
eng-eng-93,eng,mc1,mc1,0,0,True,0.42603954672813416,1.2298463582992554,0.11955124139785767,4,elementary_mathematics,
eng-eng-94,eng,mc1,mc1,2,2,True,0.6435427069664001,0.980155348777771,0.426108717918396,4,elementary_mathematics,
eng-eng-95,eng,mc1,mc1,2,3,False,0.3802156448364258,1.3335009813308716,0.13241232931613922,4,elementary_mathematics,
eng-eng-96,eng,mc1,mc1,2,2,True,0.4742391109466553,1.2659499645233154,0.2709101438522339,4,elementary_mathematics,
eng-eng-97,eng,mc1,mc1,0,0,True,0.7089172601699829,0.9028056859970093,0.560946524143219,4,elementary_mathematics,
eng-eng-98,eng,mc1,mc1,0,0,True,0.5180301070213318,1.1563704013824463,0.2545359134674072,4,elementary_mathematics,
eng-eng-99,eng,mc1,mc1,2,2,True,0.4332713782787323,1.2069411277770996,0.08555665612220764,4,elementary_mathematics,
eng-eng-100,eng,mc1,mc1,1,1,True,0.718913197517395,0.8456094264984131,0.5377610325813293,4,high_school_geography,
eng-eng-101,eng,mc1,mc1,3,3,True,0.8400480151176453,0.5425066947937012,0.7204726934432983,4,high_school_geography,
eng-eng-102,eng,mc1,mc1,2,2,True,0.4850817620754242,1.179050326347351,0.1746119260787964,4,high_school_geography,
eng-eng-103,eng,mc1,mc1,2,0,False,0.7149569988250732,0.8993734121322632,0.5982434749603271,4,high_school_geography,
eng-eng-104,eng,mc1,mc1,2,3,False,0.5178562998771667,1.2189104557037354,0.3351787328720093,4,high_school_geography,
eng-eng-105,eng,mc1,mc1,1,3,False,0.4655979871749878,1.2451086044311523,0.20873001217842102,4,high_school_geography,
eng-eng-106,eng,mc1,mc1,1,3,False,0.8121309876441956,0.6523549556732178,0.6967839002609253,4,high_school_geography,
eng-eng-107,eng,mc1,mc1,2,2,True,0.5639631748199463,1.048801302909851,0.3010250926017761,4,high_school_geography,
eng-eng-108,eng,mc1,mc1,2,0,False,0.6412288546562195,0.9752583503723145,0.42046618461608887,4,high_school_geography,
eng-eng-109,eng,mc1,mc1,3,3,True,0.9043889045715332,0.4095471501350403,0.8505188822746277,4,high_school_geography,
eng-eng-110,eng,mc1,mc1,3,0,False,0.3167732059955597,1.3391077518463135,0.018285125494003296,4,high_school_geography,
eng-eng-111,eng,mc1,mc1,1,1,True,0.4308096766471863,1.2500386238098145,0.16369053721427917,4,high_school_geography,
eng-eng-112,eng,mc1,mc1,0,0,True,0.8542289733886719,0.5680897831916809,0.7841095924377441,4,high_school_geography,
eng-eng-113,eng,mc1,mc1,3,3,True,0.8810470104217529,0.43573498725891113,0.7888134121894836,4,high_school_geography,
eng-eng-114,eng,mc1,mc1,1,1,True,0.5208287239074707,1.2123316526412964,0.3320128321647644,4,high_school_geography,
eng-eng-115,eng,mc1,mc1,1,3,False,0.33619508147239685,1.34360671043396,0.07436609268188477,4,high_school_geography,
eng-eng-116,eng,mc1,mc1,3,3,True,0.44717729091644287,1.244931936264038,0.1485130786895752,4,high_school_geography,
eng-eng-117,eng,mc1,mc1,1,3,False,0.5893975496292114,1.0979666709899902,0.4059733748435974,4,high_school_geography,
eng-eng-118,eng,mc1,mc1,0,1,False,0.8094279766082764,0.6544102430343628,0.6945017576217651,4,high_school_geography,
eng-eng-119,eng,mc1,mc1,2,2,True,0.7034322023391724,0.76023930311203,0.4511633515357971,4,high_school_geography,
eng-eng-120,eng,mc1,mc1,2,2,True,0.9606274366378784,0.19754350185394287,0.9371064901351929,4,high_school_geography,
eng-eng-121,eng,mc1,mc1,3,3,True,0.5349490642547607,1.0677886009216309,0.25532814860343933,4,high_school_geography,
eng-eng-122,eng,mc1,mc1,2,3,False,0.39026889204978943,1.2359240055084229,0.03350147604942322,4,high_school_geography,
eng-eng-123,eng,mc1,mc1,1,3,False,0.47457659244537354,0.9636389017105103,0.040950655937194824,4,high_school_geography,
eng-eng-124,eng,mc1,mc1,1,1,True,0.9388161897659302,0.29010146856307983,0.9039204120635986,4,high_school_geography,
eng-eng-125,eng,mc1,mc1,0,0,True,0.8420363068580627,0.5426742434501648,0.7207294702529907,4,high_school_geography,
eng-eng-126,eng,mc1,mc1,1,1,True,0.9378917813301086,0.2381286472082138,0.876700222492218,4,high_school_geography,
eng-eng-127,eng,mc1,mc1,1,1,True,0.42671602964401245,1.1148006916046143,0.009907424449920654,4,high_school_geography,
eng-eng-128,eng,mc1,mc1,2,2,True,0.9482150077819824,0.2150392234325409,0.8988664746284485,4,high_school_geography,
eng-eng-129,eng,mc1,mc1,3,0,False,0.624228835105896,0.7528976798057556,0.27110737562179565,4,high_school_geography,
eng-eng-130,eng,mc1,mc1,0,0,True,0.622128427028656,0.9059779644012451,0.34171438217163086,4,high_school_geography,
eng-eng-131,eng,mc1,mc1,1,3,False,0.5547993183135986,1.071406602859497,0.26917314529418945,4,high_school_geography,
eng-eng-132,eng,mc1,mc1,2,2,True,0.4490166902542114,1.0998101234436035,0.10985785722732544,4,high_school_geography,
eng-eng-133,eng,mc1,mc1,1,3,False,0.5508665442466736,1.1027957201004028,0.3278472125530243,4,high_school_geography,
eng-eng-134,eng,mc1,mc1,0,1,False,0.479108989238739,1.1939585208892822,0.20612090826034546,4,high_school_geography,
eng-eng-135,eng,mc1,mc1,1,2,False,0.5018840432167053,1.1806275844573975,0.2339802086353302,4,high_school_geography,
eng-eng-136,eng,mc1,mc1,2,2,True,0.7817792892456055,0.7569875121116638,0.6816552877426147,4,high_school_geography,
eng-eng-137,eng,mc1,mc1,3,2,False,0.427311509847641,1.072273850440979,0.08298972249031067,4,high_school_geography,
eng-eng-138,eng,mc1,mc1,3,3,True,0.4726581275463104,1.088794231414795,0.2049909234046936,4,high_school_geography,
eng-eng-139,eng,mc1,mc1,2,3,False,0.4875434339046478,0.9645297527313232,0.0875074565410614,4,high_school_geography,
eng-eng-140,eng,mc1,mc1,0,0,True,0.8244535326957703,0.5760898590087891,0.7000749111175537,4,high_school_geography,
eng-eng-141,eng,mc1,mc1,1,1,True,0.6472939848899841,0.7378758788108826,0.31613782048225403,4,high_school_geography,
eng-eng-142,eng,mc1,mc1,1,1,True,0.8035585284233093,0.6940852999687195,0.7120409607887268,4,high_school_geography,
eng-eng-143,eng,mc1,mc1,0,1,False,0.898600161075592,0.37612292170524597,0.8102688193321228,4,high_school_geography,
eng-eng-144,eng,mc1,mc1,2,3,False,0.6519537568092346,0.8975457549095154,0.40968936681747437,4,high_school_geography,
eng-eng-145,eng,mc1,mc1,0,3,False,0.49275529384613037,0.9837297201156616,0.07160007953643799,4,high_school_geography,
eng-eng-146,eng,mc1,mc1,0,0,True,0.5194090008735657,1.1038076877593994,0.24317458271980286,4,high_school_geography,
eng-eng-147,eng,mc1,mc1,0,0,True,0.32625439763069153,1.3117846250534058,0.037287235260009766,4,high_school_geography,
eng-eng-148,eng,mc1,mc1,0,3,False,0.5760990977287292,1.1464838981628418,0.42328643798828125,4,high_school_geography,
eng-eng-149,eng,mc1,mc1,1,1,True,0.5766645073890686,1.057883858680725,0.33051830530166626,4,high_school_geography,
eng-eng-150,eng,mc1,mc1,0,0,True,0.9302470684051514,0.28419029712677,0.8699547052383423,4,high_school_geography,
eng-eng-151,eng,mc1,mc1,2,3,False,0.3783353567123413,1.3351068496704102,0.12769603729248047,4,high_school_geography,
eng-eng-152,eng,mc1,mc1,2,1,False,0.38048726320266724,1.3065658807754517,0.07921576499938965,4,high_school_geography,
eng-eng-153,eng,mc1,mc1,3,2,False,0.527235209941864,1.0709543228149414,0.20443525910377502,4,high_school_geography,
eng-eng-154,eng,mc1,mc1,1,3,False,0.6693705916404724,0.8899610638618469,0.46522414684295654,4,high_school_geography,
eng-eng-155,eng,mc1,mc1,2,2,True,0.558540403842926,1.1458139419555664,0.3530648648738861,4,high_school_geography,
eng-eng-156,eng,mc1,mc1,2,0,False,0.5197105407714844,0.9078960418701172,0.11011067032814026,4,high_school_geography,
eng-eng-157,eng,mc1,mc1,3,3,True,0.8111355304718018,0.6345678567886353,0.6783044934272766,4,high_school_geography,
eng-eng-158,eng,mc1,mc1,3,3,True,0.5012640357017517,1.213641881942749,0.25650444626808167,4,high_school_geography,
eng-eng-159,eng,mc1,mc1,1,0,False,0.2900983691215515,1.3766566514968872,0.011297672986984253,4,high_school_geography,
eng-eng-160,eng,mc1,mc1,1,3,False,0.8810363411903381,0.44065454602241516,0.7968434691429138,4,high_school_geography,
eng-eng-161,eng,mc1,mc1,1,1,True,0.427795946598053,1.2929644584655762,0.18884366750717163,4,high_school_geography,
eng-eng-162,eng,mc1,mc1,1,2,False,0.36244434118270874,1.19374418258667,0.014698892831802368,4,high_school_geography,
eng-eng-163,eng,mc1,mc1,0,3,False,0.4371405243873596,1.2752283811569214,0.16723597049713135,4,high_school_geography,
eng-eng-164,eng,mc1,mc1,3,1,False,0.5815702080726624,0.6878585815429688,0.1642943024635315,4,high_school_geography,
eng-eng-165,eng,mc1,mc1,2,2,True,0.9178355932235718,0.3611268103122711,0.8681342005729675,4,high_school_geography,
eng-eng-166,eng,mc1,mc1,3,3,True,0.9943498969078064,0.039436403661966324,0.990532398223877,4,high_school_geography,
eng-eng-167,eng,mc1,mc1,0,1,False,0.3608929514884949,1.2986732721328735,0.06602692604064941,4,high_school_geography,
eng-eng-168,eng,mc1,mc1,1,2,False,0.5233761072158813,0.8960445523262024,0.11938995122909546,4,high_school_geography,
eng-eng-169,eng,mc1,mc1,2,2,True,0.6090805530548096,1.053587555885315,0.3981667757034302,4,high_school_geography,
eng-eng-170,eng,mc1,mc1,1,1,True,0.968639612197876,0.15198007225990295,0.9405092000961304,4,high_school_geography,
eng-eng-171,eng,mc1,mc1,1,0,False,0.3986024558544159,1.31111741065979,0.1292971670627594,4,high_school_geography,
eng-eng-172,eng,mc1,mc1,1,3,False,0.4733578860759735,1.0020227432250977,0.05511707067489624,4,high_school_geography,
eng-eng-173,eng,mc1,mc1,2,2,True,0.8309911489486694,0.629111647605896,0.7502603530883789,4,high_school_geography,
eng-eng-174,eng,mc1,mc1,2,2,True,0.631704568862915,0.9192818403244019,0.368370920419693,4,high_school_geography,
eng-eng-175,eng,mc1,mc1,0,1,False,0.5506480932235718,1.0064252614974976,0.20703595876693726,4,high_school_geography,
eng-eng-176,eng,mc1,mc1,2,3,False,0.5858792066574097,1.0206414461135864,0.3463338315486908,4,high_school_geography,
eng-eng-177,eng,mc1,mc1,1,3,False,0.4651694893836975,0.9611151814460754,0.02703586220741272,4,high_school_geography,
eng-eng-178,eng,mc1,mc1,2,0,False,0.44365400075912476,1.0825450420379639,0.055709511041641235,4,high_school_geography,
eng-eng-179,eng,mc1,mc1,3,3,True,0.9151702523231506,0.35191917419433594,0.8721147179603577,4,high_school_geography,
eng-eng-180,eng,mc1,mc1,2,0,False,0.36331507563591003,1.1465116739273071,0.022012144327163696,4,high_school_geography,
eng-eng-181,eng,mc1,mc1,1,1,True,0.7466018795967102,0.8076973557472229,0.5956212282180786,4,high_school_geography,
eng-eng-182,eng,mc1,mc1,1,1,True,0.8530453443527222,0.5087348222732544,0.737598180770874,4,high_school_geography,
eng-eng-183,eng,mc1,mc1,3,2,False,0.5569934844970703,0.6909822225570679,0.11453449726104736,4,high_school_geography,
eng-eng-184,eng,mc1,mc1,3,3,True,0.47096487879753113,1.0446480512619019,0.14630746841430664,4,high_school_geography,
eng-eng-185,eng,mc1,mc1,2,2,True,0.9212304353713989,0.29415804147720337,0.847239077091217,4,high_school_geography,
eng-eng-186,eng,mc1,mc1,1,1,True,0.42987868189811707,1.247293472290039,0.1100204586982727,4,high_school_geography,
eng-eng-187,eng,mc1,mc1,3,3,True,0.4120040237903595,1.2296439409255981,0.11301687359809875,4,high_school_geography,
eng-eng-188,eng,mc1,mc1,1,2,False,0.5404486060142517,1.1112220287322998,0.286260724067688,4,high_school_geography,
eng-eng-189,eng,mc1,mc1,2,2,True,0.4614366292953491,1.2774889469146729,0.25782090425491333,4,high_school_geography,
eng-eng-190,eng,mc1,mc1,1,2,False,0.8671172261238098,0.46957460045814514,0.7612815499305725,4,high_school_geography,
eng-eng-191,eng,mc1,mc1,3,3,True,0.6394107937812805,0.8542851209640503,0.3373745381832123,4,high_school_geography,
eng-eng-192,eng,mc1,mc1,2,2,True,0.9051848649978638,0.40374326705932617,0.8512298464775085,4,high_school_geography,
eng-eng-193,eng,mc1,mc1,3,2,False,0.5905805826187134,1.0989761352539062,0.4105449914932251,4,high_school_geography,
eng-eng-194,eng,mc1,mc1,2,3,False,0.5612731575965881,1.0166614055633545,0.2676941752433777,4,high_school_geography,
eng-eng-195,eng,mc1,mc1,0,3,False,0.4651135206222534,1.2758536338806152,0.264242023229599,4,high_school_geography,
eng-eng-196,eng,mc1,mc1,1,3,False,0.4012754261493683,1.1573467254638672,0.026636123657226562,4,high_school_geography,
eng-eng-197,eng,mc1,mc1,3,3,True,0.7130764126777649,0.9099166393280029,0.5928769707679749,4,high_school_geography,
eng-eng-198,eng,mc1,mc1,2,1,False,0.8203257918357849,0.4875048100948334,0.6436997652053833,4,high_school_geography,
eng-eng-199,eng,mc1,mc1,2,2,True,0.5282480716705322,1.0610898733139038,0.1891818344593048,4,high_school_geography,
eng-eng-200,eng,mc1,mc1,1,1,True,0.5261079668998718,1.083491325378418,0.1971081793308258,4,international_law,
eng-eng-201,eng,mc1,mc1,3,2,False,0.40641725063323975,1.2586761713027954,0.10075893998146057,4,international_law,
eng-eng-202,eng,mc1,mc1,3,0,False,0.33646160364151,1.3208367824554443,0.026553690433502197,4,international_law,
eng-eng-203,eng,mc1,mc1,2,2,True,0.46317967772483826,1.2152559757232666,0.17156323790550232,4,international_law,
eng-eng-204,eng,mc1,mc1,1,1,True,0.3809853196144104,1.2821640968322754,0.09603685140609741,4,international_law,
eng-eng-205,eng,mc1,mc1,3,2,False,0.3072913587093353,1.363019585609436,0.011813163757324219,4,international_law,
eng-eng-206,eng,mc1,mc1,2,2,True,0.5863397717475891,1.0967066287994385,0.409878671169281,4,international_law,
eng-eng-207,eng,mc1,mc1,0,1,False,0.4746648669242859,1.2584419250488281,0.2725248634815216,4,international_law,
eng-eng-208,eng,mc1,mc1,1,0,False,0.46647563576698303,1.0262728929519653,0.08455765247344971,4,international_law,
eng-eng-209,eng,mc1,mc1,2,2,True,0.5135514736175537,1.1874165534973145,0.2556988000869751,4,international_law,
eng-eng-210,eng,mc1,mc1,2,1,False,0.3469380736351013,1.321443796157837,0.02739948034286499,4,international_law,
eng-eng-211,eng,mc1,mc1,1,2,False,0.3852747082710266,1.3184897899627686,0.11477774381637573,4,international_law,
eng-eng-212,eng,mc1,mc1,2,1,False,0.3382943570613861,1.3350857496261597,0.059988945722579956,4,international_law,
eng-eng-213,eng,mc1,mc1,3,2,False,0.37546873092651367,1.3168834447860718,0.11619603633880615,4,international_law,
eng-eng-214,eng,mc1,mc1,3,0,False,0.3590763211250305,1.3260118961334229,0.06973421573638916,4,international_law,
eng-eng-215,eng,mc1,mc1,1,1,True,0.425308495759964,1.2449263334274292,0.1308954656124115,4,international_law,
eng-eng-216,eng,mc1,mc1,0,0,True,0.4709683358669281,1.2118759155273438,0.18228501081466675,4,international_law,
eng-eng-217,eng,mc1,mc1,0,2,False,0.41357797384262085,1.2703776359558105,0.10198268294334412,4,international_law,
eng-eng-218,eng,mc1,mc1,3,3,True,0.29682114720344543,1.380091905593872,0.04939456284046173,4,international_law,
eng-eng-219,eng,mc1,mc1,0,2,False,0.388694703578949,1.291433334350586,0.10107642412185669,4,international_law,
eng-eng-220,eng,mc1,mc1,3,2,False,0.6506561636924744,1.0036793947219849,0.4858141839504242,4,international_law,
eng-eng-221,eng,mc1,mc1,2,2,True,0.742405354976654,0.8502798676490784,0.637073278427124,4,international_law,
eng-eng-222,eng,mc1,mc1,1,1,True,0.3820093274116516,1.3123211860656738,0.1124502420425415,4,international_law,
